N,P,K,temperature,humidity,ph,rainfall,label,Kc,sfi,pet,smd,thi,sqi,CWR
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,0.9,36.666666666666664,0.2593550863403515,-174.31304481365964,77.61607368650611,207.60030125999998,0.23341957770631633
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,0.9,30.333333333333332,0.305876096887938,-101.30152270311206,87.71129264143232,141.730590638,0.27528848719914417
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,0.9,36.666666666666664,0.2409964828837136,-153.0094541171163,80.11972491941204,237.3016109933333,0.21689683459534223
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,0.9,32.666666666666664,0.2510135146423024,-177.3254168853577,76.48211807814354,175.90225561533333,0.2259121631780722
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas,0.9,40.333333333333336,0.19816548027999897,-91.75975885972001,72.32939841990108,236.34580777866674,0.17834893225199908
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,0.9,41.666666666666664,0.18509674083772373,-162.40802965916225,68.15748050137123,290.0994372916666,0.16658706675395135
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,0.9,31.0,0.15087918531524366,-155.21968321468478,63.172465938308136,189.77166801,0.1357912667837193
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,0.9,38.333333333333336,0.23946296842647324,-165.17187413157353,76.71390702146377,246.16702533500003,0.21551667158382593
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,0.9,33.333333333333336,0.2896811524571288,-180.61131864754287,85.11450388116724,160.9645373,0.2607130372114159
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas,0.9,32.0,0.1751706200959553,-136.652260579904,68.27817831517275,223.54302944,0.15765355808635978
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,0.9,45.666666666666664,0.18359750459302776,-159.50574149540697,69.97766472527577,210.22938229733333,0.165237754133725
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,0.9,36.0,0.2508705851177653,-178.64899051488226,76.55078679013667,251.263442196,0.22578352660598874
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,0.9,40.666666666666664,0.2593148843109135,-165.14603911568912,79.79223532485409,287.3089190393333,0.23338339587982215
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,0.9,37.333333333333336,0.20914402278441074,-108.97297427721558,71.84795903828136,192.83281136,0.18822962050596967
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,0.9,31.333333333333332,0.1669457310904356,-185.03696566890957,67.81673390155942,160.159983058,0.15025115798139205
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,0.9,30.666666666666668,0.1525508363581037,-148.9106451636419,64.1148983529455,164.81367198266668,0.13729575272229333
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,0.9,35.333333333333336,0.15249934804470996,-180.4940288519553,64.24441675914147,200.39014096800003,0.13724941324023898
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas,0.9,32.666666666666664,0.17915252756682698,-96.56791703243317,69.42863157217091,185.13571010200002,0.1612372748101443
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,0.9,33.0,0.3103298562311797,-124.29248544376883,88.8218706667648,200.61968915999998,0.27929687060806174
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas,0.9,41.0,0.24469506056151533,-197.89560523943848,80.59439099466027,284.208923483,0.2202255545053638
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,0.9,35.0,0.23995397436513996,-172.16172602563486,76.61517679339187,239.49605308999998,0.21595857692862597
20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas,0.9,34.0,0.24246289615954805,-186.68014230384046,76.6626463931753,233.803465102,0.21821660654359326
10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas,0.9,33.0,0.15491354179277456,-172.9557846582072,65.44644480127025,202.983966768,0.13942218761349712
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas,0.9,39.333333333333336,0.15901001459855676,-122.29741028540145,65.20005114735162,179.65289562733335,0.14310901313870109
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,0.8,23.333333333333332,0.22661862065153843,-32.452300039348465,77.47160501153806,86.16681735666666,0.18129489652123076
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans,0.8,34.666666666666664,0.22132792227522388,-36.282463477724775,74.88410272233459,151.55384659999999,0.1770623378201791
36,58,25,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans,0.8,39.666666666666664,0.23340458930607383,-36.692892190693925,77.78721379333197,333.16572633399994,0.18672367144485907
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans,0.8,21.666666666666668,0.23677082811633196,-72.74339516188367,78.56140381150678,191.54755221333338,0.18941666249306557
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans,0.8,33.0,0.22544152152095356,-31.82481170847905,75.93663451049092,269.049755799,0.18035321721676287
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans,0.8,32.333333333333336,0.2643511815893132,-71.36231841841068,81.52200550266657,170.42089859233337,0.21148094527145056
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans,0.8,28.0,0.22144975172478362,-73.22630311827521,75.4192468435958,225.40852306,0.1771598013798269
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans,0.8,20.0,0.23585768946951702,-66.12048335053049,77.3271097171753,193.58481745999998,0.18868615157561364
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans,0.8,35.333333333333336,0.2243115549538144,-36.718238565046185,76.29102589535654,246.44923630533336,0.17944924396305154
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans,0.8,29.333333333333332,0.23216604308559263,-61.09719006691441,77.09648290275305,216.88770928,0.1857328344684741
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans,0.8,35.333333333333336,0.2551766814244287,-53.31265645857557,78.84603364017184,236.28372479333336,0.20414134513954296
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans,0.8,39.666666666666664,0.20729949503613568,-67.22758285496386,72.1398508379114,312.62039585,0.16583959602890855
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans,0.8,31.0,0.2615728946437104,-44.681601425356284,81.60190075042675,182.135347118,0.20925831571496833
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans,0.8,28.0,0.1962931000851623,-34.77303984991484,71.88076587918948,229.67576842,0.15703448006812984
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans,0.8,29.666666666666668,0.25932364859293405,-74.18398289140706,80.4117150026388,266.5653297256667,0.20745891887434725
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans,0.8,35.333333333333336,0.20614730721923055,-53.186347862780764,72.57482293813678,207.65665671333335,0.16491784577538446
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans,0.8,29.666666666666668,0.24848293612879463,-67.7919151938712,78.14538348841654,228.65865329833332,0.1987863489030357
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans,0.8,26.666666666666668,0.22900232279607544,-45.55272529720392,74.95503028903006,120.64457498666668,0.18320185823686036
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans,0.8,24.666666666666668,0.20524077972058918,-74.12111027027942,71.78407950731855,244.8465698446667,0.16419262377647137
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans,0.8,33.333333333333336,0.25617480307488427,-32.51125413692512,78.59497775162694,215.1864232,0.20493984245990743
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans,0.8,24.0,0.21258667403958262,-34.89253302596042,74.1102241846058,192.38905876799998,0.17006933923166612
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,0.8,31.0,0.22954568644689866,-72.4371187435531,77.50503490974484,115.04283489,0.18363654915751892
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans,0.8,26.333333333333332,0.2188453275979067,-48.033232262402095,74.27268316540011,144.59397992333334,0.17507626207832538
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans,0.8,30.333333333333332,0.20222324775371558,-40.695104642246285,72.47506436352839,280.7073796193333,0.16177859820297247
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans,0.8,31.666666666666668,0.22128947150131725,-32.337906258498684,74.92891345091888,190.16602659166668,0.1770315772010538
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,0.8,37.333333333333336,0.2044178381258781,-31.66975198187412,72.19916965277903,277.65092081066666,0.1635342705007025
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans,0.8,28.666666666666668,0.2569917812475221,-52.863535918752476,79.11167938760585,109.174969626,0.2055934249980177
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,mothbeans,0.8,27.333333333333332,0.25100138271019745,-62.4970368772898,80.27681223834692,159.03132985666664,0.20080110616815797
22,43,24,25.42517036,53.22082660000001,4.52363558,46.19374559,mothbeans,0.8,29.666666666666668,0.2045298258158343,-45.989215764184166,72.60782308765019,134.20118887333334,0.16362386065266743
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans,0.8,34.333333333333336,0.21928704072996683,-41.318208309270034,73.61652586887435,120.52388137866667,0.17542963258397348
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,0.8,30.0,0.19482883143026564,-58.800533848569735,71.42935686118871,180.91341864,0.15586306514421253
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,0.8,27.333333333333332,0.24625123978844443,-40.80884026021156,77.6378415683591,150.2879820853333,0.19700099183075556
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans,0.8,22.666666666666668,0.22828624917966658,-33.61282134082033,77.22866827160648,104.52425248000002,0.18262899934373328
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,0.8,28.666666666666668,0.21257477088814533,-55.291717499111854,72.24801992108887,158.96295131733336,0.1700598167105163
36,57,16,28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans,0.8,36.333333333333336,0.23298492344639796,-56.7959320565536,77.41351482805683,301.3078183353333,0.18638793875711837
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans,0.8,25.0,0.23376740303704635,-43.88245397696295,75.70358059930479,95.700786575,0.1870139224296371
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans,0.8,21.333333333333332,0.19402420073890808,-42.053810559261095,71.64216287531454,189.21670009599998,0.15521936059112648
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans,0.8,31.333333333333332,0.2320099721360168,-65.94413562786399,75.58182094628802,118.86535579666666,0.18560797770881343
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,0.8,23.666666666666668,0.2093987120446988,-71.9830596379553,74.7051485156751,99.238809268,0.16751896963575905
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,0.8,24.666666666666668,0.25389504202866564,-54.79990995797133,77.9269124894821,188.9845879173333,0.2031160336229325
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans,0.8,33.333333333333336,0.20522234632772865,-64.87459288367226,73.65121557002769,313.0898204666667,0.16417787706218293
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,0.8,33.666666666666664,0.20190950415908954,-38.28488022584091,72.00572535784029,152.043853185,0.16152760332727165
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,0.8,26.333333333333332,0.2193859559913399,-61.98341051400866,76.16041848201749,152.58296249499998,0.17550876479307193
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,0.8,38.0,0.25590982663142015,-70.54343469336858,78.76583525039035,279.46290543,0.20472786130513612
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,0.8,32.666666666666664,0.21361988206185648,-63.94805710793815,74.36612691585889,195.78810982266666,0.1708959056494852
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans,0.8,31.0,0.24606548935753075,-31.58585843064247,80.37503214990713,267.223333895,0.19685239148602462
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans,0.8,31.333333333333332,0.2254206346106534,-50.05896665538935,75.95638820328287,296.39746111999995,0.18033650768852272
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,0.8,26.0,0.2549003779664262,-58.02110644203357,78.33243012331526,208.894725,0.20392030237314096
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,0.8,25.333333333333332,0.21391914714942947,-36.779709162850565,73.31953182117928,137.16715035066667,0.1711353177195436
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,0.8,30.666666666666668,0.26407365419101186,-63.991129915809,82.02126500701752,192.46413297066672,0.2112589233528095
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans,0.8,27.333333333333332,0.2039718487051406,-55.40125994129486,71.82196969482527,250.39224108466664,0.1631774789641125
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,0.8,28.666666666666668,0.20555758094444437,-48.26241285905556,73.18147014440052,226.11288304866667,0.1644460647555555
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,0.8,24.0,0.23643875784194268,-70.23486554215806,78.76775707839619,196.41227623199998,0.18915100627355416
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans,0.8,32.333333333333336,0.23964058222118026,-33.79371413777882,78.91563934740161,293.328368988,0.19171246577694423
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,0.8,29.666666666666668,0.2331858443625668,-68.31559291563744,78.04919041320338,228.50118800133333,0.18654867549005347
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,0.8,28.666666666666668,0.19935668872302711,-51.88173191127697,70.87358544307324,168.70610740666666,0.1594853509784217
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,0.8,25.666666666666668,0.20471998964745103,-56.84354620035255,73.22586876924606,158.2340462266667,0.16377599171796084
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans,0.8,21.666666666666668,0.25508880816503876,-63.51683502183496,81.57720727029934,75.93630013666667,0.204071046532031
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,0.8,26.666666666666668,0.21899942445263262,-60.526835555547365,74.67159705122054,197.01353287999999,0.1751995395621061
35,57,25,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans,0.8,39.0,0.21930153659954174,-70.90780236340048,73.4419375052329,325.275524301,0.1754412292796334
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans,0.8,33.666666666666664,0.23256608375582352,-64.29771029624418,77.37357305467344,291.57957784666667,0.18605286700465884
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,0.8,34.333333333333336,0.23467035536219286,-40.62067682463781,76.61634860523023,122.186250325,0.1877362842897543
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans,0.8,30.0,0.22690709161797687,-69.43599287838202,74.90473029012375,178.697553,0.18152567329438152
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans,0.8,34.0,0.250105752438233,-61.61623341756177,80.68302776244317,320.144105604,0.20008460195058642
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans,0.8,24.666666666666668,0.25107011854032835,-64.33452627145968,79.08064962252055,201.8776375666667,0.2008560948322627
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans,0.8,23.666666666666668,0.21719204917709628,-43.92107919082291,73.0969697152848,121.45211014733334,0.17375363934167704
38,38,18,26.31051759,61.18749126,6.294130312999999,35.73403813,mothbeans,0.8,31.333333333333332,0.21232192781033576,-35.521716202189666,74.73616098140201,197.21608314066663,0.16985754224826863
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans,0.8,28.0,0.23447944769752155,-33.72377778230248,75.78152347576385,223.773268404,0.18758355815801725
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,0.8,26.666666666666668,0.23561072879420933,-71.66457493120579,75.80930753138688,237.94921853333335,0.18848858303536747
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans,0.8,35.0,0.23994956185732652,-38.10308505814267,78.54259167438806,240.74743616,0.19195964948586122
23,58,19,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans,0.8,33.333333333333336,0.19363475863457916,-58.99589953136542,71.42851393688093,174.7878283,0.15490780690766334
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans,0.8,27.0,0.21536148741156352,-36.70316486258844,75.04895906312788,203.85245540699998,0.17228918992925082
3,56,17,28.19912143,53.50567601,8.709291687999999,52.13580529,mothbeans,0.8,25.333333333333332,0.2292214866098817,-51.90658380339012,76.34261034856229,220.6353894293333,0.18337718928790536
26,51,25,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans,0.8,34.0,0.23435700081950397,-54.98171031918049,76.97178170616557,264.945274312,0.18748560065560319
39,42,20,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans,0.8,33.666666666666664,0.2397028847443418,-40.58870384525566,79.03736247870467,271.2155982193333,0.19176230779547343
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,0.8,35.333333333333336,0.2275066321061414,-35.78452361789386,75.96732313858497,155.38535781200002,0.18200530568491313
24,45,19,26.85851927,48.8246387,5.9523849570000005,34.7426459,mothbeans,0.8,29.333333333333332,0.2171867623843497,-34.52545913761565,73.96964243694737,174.60329207200002,0.17374940990747978
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans,0.8,21.333333333333332,0.25695523098866174,-53.53074434901134,78.25056448679908,182.0176796373333,0.20556418479092942
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,0.8,27.666666666666668,0.19392178150482675,-45.82647411849517,71.78648860150926,199.8693574286667,0.15513742520386142
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,0.8,33.666666666666664,0.24557626606498026,-52.68372009393502,78.12310709716081,166.040313702,0.19646101285198422
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,0.8,27.0,0.24512667488906117,-45.191572785110935,78.83918570763612,124.90773604200001,0.19610133991124895
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,0.8,37.333333333333336,0.2569508819210519,-68.54446694807895,78.3564715096916,187.637469936,0.20556070553684155
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,0.8,31.666666666666668,0.21670797046933926,-43.66131185953066,73.82783327453711,111.63659316666667,0.17336637637547142
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,0.8,30.333333333333332,0.25959460836303355,-64.30848131163697,82.33860930143774,269.0505002033333,0.20767568669042685
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,0.8,30.666666666666668,0.25494124755741515,-38.06103727244258,78.90301148227806,288.4778843453334,0.20395299804593214
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,0.8,24.666666666666668,0.24211343937839594,-49.95571346062161,79.68114345350483,143.17239071333333,0.19369075150271675
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,0.8,28.0,0.2454626006226345,-44.61506671937736,79.26413917806839,233.93882735999998,0.1963700804981076
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,0.8,37.333333333333336,0.25393237738472874,-55.26539176261527,79.78863627076285,322.37071025600005,0.203145901907783
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,0.8,31.0,0.2493229108857918,-35.1256092091142,80.3365664524808,238.675229419,0.19945832870863345
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,0.8,34.333333333333336,0.24972762415483468,-30.670412845845163,79.60264119832283,180.63748345933337,0.19978209932386776
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,0.8,30.666666666666668,0.20366998545109152,-32.50762282454891,73.5653150704972,279.45833158133337,0.16293598836087322
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,0.8,29.666666666666668,0.25065614186058605,-33.23853407813941,80.50619824075173,136.63578274600002,0.20052491348846885
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,0.8,37.666666666666664,0.2492242827466192,-47.70484050725338,77.19380837231706,268.035775921,0.19937942619729537
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,0.8,25.666666666666668,0.19232006957844308,-34.84172418042156,70.78597581487543,185.16135127233332,0.15385605566275448
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,0.8,34.0,0.23375185522223055,-65.44216608477778,78.10185840293325,337.79308482000005,0.18700148417778445
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,0.8,28.333333333333332,0.2395879663630197,-42.200955183636985,77.18977261491528,252.56545516,0.1916703730904158
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,0.8,29.666666666666668,0.22711369237913726,-69.87760706762087,77.09517495907036,256.30772390366667,0.1816909539033098
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,0.8,32.333333333333336,0.1996693786119525,-63.71909602138805,71.34791143757403,278.76228836033334,0.159735502889562
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,0.8,23.333333333333332,0.20849445554441917,-38.32405232445558,72.37659818999455,136.23186964333334,0.16679556443553534
16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans,0.8,29.333333333333332,0.25515312452370636,-32.557812355476294,79.52166360717132,103.60558759466666,0.20412249961896511
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,0.9,31.333333333333332,0.2223234095621685,-54.51135290043783,79.79052915794546,225.13944605999998,0.20009106860595166
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,0.9,27.333333333333332,0.2304431446025298,-38.56719755539747,80.32214579600381,192.268523544,0.2073988301422768
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,0.9,37.0,0.21857910205775052,-55.07777489794225,78.65133590140158,245.53084182599997,0.19672119185197548
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,0.9,27.333333333333332,0.22899718780100478,-36.12820933219899,80.10293988639012,186.6371249726666,0.2060974690209043
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,0.9,31.666666666666668,0.2445660737784578,-44.507592466221546,83.82044138597297,218.20803175,0.22010946640061202
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean,0.9,30.0,0.24469009362414093,-42.750299686375854,84.2128092290829,214.95363326999995,0.22022108426172685
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,0.9,38.666666666666664,0.2325126213203111,-56.25013930867969,81.03945933944848,268.184431232,0.20926135918828
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean,0.9,35.666666666666664,0.2232443057590755,-52.79574818424093,79.66918309685457,256.68494775066665,0.20091987518316795
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,0.9,22.333333333333332,0.24276730390353563,-41.58213505609647,83.58669142673148,156.11213176133333,0.21849057351318207
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean,0.9,26.666666666666668,0.22872732343149746,-46.5281735365685,80.20246426234459,188.39419034666665,0.20585459108834772
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,0.9,28.333333333333332,0.24135841519956117,-59.63096229480043,83.14739979318455,202.76928766333333,0.21722257367960504
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,0.9,28.666666666666668,0.22637138158038203,-44.417699668419615,80.36353384486377,182.46239260800002,0.20373424342234384
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,0.9,29.666666666666668,0.22945305864742124,-43.782613131352576,80.36568782475226,190.69894746699998,0.20650775278267913
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean,0.9,30.0,0.23657511306115214,-45.67353879693885,82.017691881292,199.92563427000002,0.21291760175503693
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,0.9,26.666666666666668,0.24342801307303902,-37.30259917692696,83.47934185549833,177.00473304,0.21908521176573512
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,0.9,39.666666666666664,0.24369308526458117,-40.53503514473542,83.32988623445189,269.4896118133333,0.21932377673812306
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean,0.9,31.333333333333332,0.22619547342907034,-42.60434354657093,79.52318612346147,214.72371881399997,0.20357592608616332
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,0.9,34.666666666666664,0.2194322696613616,-51.30674196033864,78.88783373631239,246.8811381573333,0.19748904269522544
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,0.9,26.0,0.21943261679972076,-48.90021320320028,78.71948935663735,178.96600885799998,0.1974893551197487
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,0.9,31.333333333333332,0.23608568674883737,-57.422928003251165,82.52857453845877,201.19983024399997,0.21247711807395364
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,0.9,26.666666666666668,0.23849213706476619,-42.900170962935235,82.80460526101018,174.52005706666665,0.21464292335828958
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,0.9,33.333333333333336,0.2341486719834221,-48.31183707801658,81.70145589322982,215.0668817,0.2107338047850799
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,0.9,32.0,0.24245997445119521,-56.52032365554881,82.36588876625551,207.656292352,0.2182139770060757
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,0.9,29.666666666666668,0.2205853780729264,-37.091783661927074,79.28505642939038,199.164515238,0.19852684026563377
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,0.9,36.0,0.23606023560474948,-56.27497269439525,81.4458955582875,234.390273408,0.21245421204427453
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,0.9,33.333333333333336,0.22912423130877588,-36.781980148691225,80.34076001892035,209.57933723333338,0.2062118081778983
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,0.9,31.666666666666668,0.2301384771144042,-50.2432000628856,81.02343700199972,217.33104906666668,0.20712462940296378
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,0.9,35.666666666666664,0.22648706169551577,-57.57214661830449,80.6907668845421,241.9681133233333,0.2038383555259642
32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,0.9,37.0,0.23367517007248928,-44.332308349927516,81.85634922476217,250.46838785599996,0.21030765306524035
23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,0.9,35.666666666666664,0.22585532233794403,-56.46248286766206,80.57426694484653,225.44074273866664,0.20326979010414964
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,0.9,31.333333333333332,0.23381750244802552,-59.63683688755197,81.03674933119927,210.09026645866663,0.21043575220322297
